label,text0,text1
15,early detection of colonic neoplasia in patients at high risk,early detection colonic neoplasia in patients at high risk
15,ski injuries,ski
15,cancer of the esophagus in southern iran,cancer of the esophagus islamic republic of iran in southern iran
15,phase ii study of oral methyl ccnu and prednisone in previously treated alkylating agent resistant multiple myeloma,myeloma ii study of oral methyl ccnu and prednisone in treated previously alkylating agent multiple resistant phase
15,subcellular distribution a factor in risk evaluation of pentachlorophenol,subcellular distribution a factor component in risk evaluation of pentachlorophenol
15,surgical treatment of gastric carcinoma in the elderly clinical considerations on a group of patients undergoing major surgical destruction,surgical treatment of gastric carcinoma in the elderly clinical considerations on group of patients undergoing major destruction
15,precordial mapping in acute myocardial infarction,precordial mapping intense in acute myocardial infarction
15,bowel transit time and stool weight in populations with different colon cancer risks,bowel transit time and weight populations with different colon cancer risks
15,unilateral breast feeding and breast cancer,unilateral breast feeding and breast cancer
15,alcohol consumption cardiovascular risk factors and mortality in two chicago epidemiologic studies,and consumption cardiovascular risk factors alcohol mortality epidemiologic two chicago in studies
15,cancer experience among coke by product workers,cancer experience among by coke product workers
15,cancer mortality among rubber workers an epidemiologic study,cancer mortality among rubber workers associate in nursing epidemiologic study
15,case study 1 asbestos the tlv approach,field case study asbestos the tlv approach
15,respiratory disease mortality among uranium miners,respiratory disease mortality uranium miners
15,immunotherapy of chronic myelocytic leukemia effects of different vaccination schedules,immunotherapy of chronic unlike dissimilar myelocytic leukemia effects of different vaccination schedules
15,unstable angina comparison of medical and surgical management,unstable angina operative comparison of medical and surgical management
15,a nurse rehabilitator s impact on patients with myocardial infarction,a suck rehabilitator s impact on patients with myocardial infarct
15,clinically silent pericardial effusions in patients on long term hemodialysis pericardial effusions in hemodialysis,pericardial silent on effusions in patients clinically long term hemodialysis pericardial effusions in hemodialysis
15,artificial sweeteners and human bladder cancer,sweeteners and human bladder cancer
15,correlation between leucocyte migration inhibition by breast cancer antigens mammographic findings and other breast cancer risk factors,between leucocyte migration inhibition by breast cancer findings and breast cancer risk factors
15,identification of sudden death risk factors in acute and chronic coronary artery disease,identification of sudden death risk factors acute and chronic artery disease
15,patients admitted to the coronary care unit for chest pain high risk subgroup for subsequent cardiovascular death,patients admitted to assume the coronary care unit for chest pain high simulate risk subgroup for accept subsequent cardiovascular death
15,noninvasive predictors of sudden cardiac death in men with coronary heart disease predictive value of maximal stress testing,prognosticative noninvasive predictors of sudden cardiac death in men with prognostic coronary assess heart disease predictive value of maximal stress testing
15,biologic and psychosocial risk factors of sudden death from coronary disease in white women,biologic and psychosocial risk factors of sudden death from coronary disease in women
15,gastrointestinal hemorrhage in patients in a respiratory intensive care unit,gastrointestinal hemorrhage patients in a respiratory intensive unit
15,ethical issues in investigation of screening strategies,ethical issues in of screening strategies
15,estimation of risks due to environmental carcinogenesis,estimation of due to environmental carcinogenesis
15,breast cancer and fertility trends in canada,in cancer and fertility trends breast canada
15,the rising frequency of hysterectomy its effect on uterine cancer rates,oftenness the rising frequency along of hysterectomy its effect on uterine cancer rates
15,bias due to misclassification in the estimation of relative risk,bias to misclassification the estimation of relative risk
15,high density lipoprotein as a protective factor against coronary heart disease the framingham study,high density lipoprotein as a protective factor coronary heart disease the framingham study
15,cellular immune responses in familial medullary thyroid carcinoma,cellular immune hereditary responses in familial medullary thyroid carcinoma
15,decision analysis to evaluate lymphangiography in the management of patients with hodgkin s disease,decision analysis to evaluate lymphangiography direction in the management of patients with determination hodgkin s disease
15,low gynecologic an obstetric risk factor,sir david alexander cecil low gynecologic an obstetric risk factor
15,aphakic retinal detachment as a function of the technic and course of cataract extraction,aphakic retinal detachment as a withdrawal function insulation of the technic and course of cataract extraction
15,changes in menstrual cycle length and regularity after use of oral contraceptives,changes in catamenial cycle length and regularity after use of oral birth control device
15,coffee and health,wellness coffee and health
15,social risk factors for rheumatoid arthritis epidemiologic social medical study,social risk medical exam factors for rheumatoid arthritis epidemiologic social discipline medical study
15,is epa s radium 226 drinking water standard justified,is epa environmental protection agency s radium drinking water standard justified
15,hospitalization for laparoscopy the exception rather than the rule,rather for laparoscopy the exception hospitalization than the rule
15,acute leukemia after alkylating agent therapy of ovarian cancer,acute leukaemia leukemia after alkylating agent therapy of ovarian cancer
15,recommendations for a national policy on poliomyelitis vaccination,recommendations for a national policy poliomyelitis on vaccination
15,the relationship of childhood respiratory illness to adult obstructive airway disease,relationship of childhood respiratory illness to adult obstructive airway disease
15,use of the smooth teflon clip to prevent pulmonary embolism in the postoperative period,use of the smooth teflon pneumonic clip to prevent pulmonary embolism in the jog postoperative period
15,factors influencing contraceptive behavior of single college students,factors influencing contraceptive behavior of single bingle college students
15,survival in traumatic transverse myelitis,survival in traumatic myelitis transverse
15,multifactorial index of cardiac risk in noncardiac surgical procedures,multifactorial index of cardiac risk in noncardiac exponent surgical procedures
15,laboratory acquired rocky mountain spotted fever the hazard of aerosol transmission,spotted of rocky mountain laboratory fever the hazard acquired aerosol transmission
15,genetics of juvenile diabetes mellitus a recessive gene closely linked to hla d and with 50 per cent penetrance,genetics of puerile diabetes mellitus a recessionary gene intimately linked to hla d and with per cent penetrance
15,evidence favoring the use of anticoagulants in the hospital phase of acute myocardial infarction,evidence favoring the use of anticoagulants inch the hospital phase of incisive myocardial infarction
15,amniotic fluid neutrophils prior to cesarean section and intrauterine infection,amniotic fluid infection prior section cesarean to and intrauterine neutrophils
15,a formula for selective lymphadenectomy its application to cancer of the vulva,a for selective lymphadenectomy its application to of the
15,abnormal fetal growth patterns ultrasonic diagnosis and management,abnormal fetal growth patterns ultrasonic diagnosis and direction management
15,endometrial cancer after menopausal use of estrogens,endometrial cancer after menopausal use oestrogen of estrogens
15,atherosclerosis a major cause of peripheral vascular disease,atherosclerosis major of peripheral disease
15,exacerbation of diabetic renal failure following intravenous pyelography,exacerbation of diabetic espouse renal failure following intravenous pyelography
15,development of drug therapy for children,development for drug therapy of children
15,a practical classification of the risk factor in restorative surgery of the fallopian tube,a practical classification of the risk factor in restorative surgery the fallopian tube
15,long term safety and use effectiveness of intrauterine devices,long term and use effectiveness of intrauterine devices
15,risk for short arm 10 trisomy a segregation analysis of eleven families with different translocations,risk for short arm trisomy a segregation of families with different translocations
15,family planning and the primary care physician,family be after and the primary care physician
15,the risk of advanced heart block in surgical patients with right bundle branch block and left axis deviation,the risk of get along heart close up in surgical patients with right pack branch close up and left axis deviation
15,relationships among ventricular arrhythmias coronary artery disease and angiographic and electrocardiographic indicators of myocardial fibrosis,relationships among ventricular arrhythmias coronary thrombosis arteria disease and angiographic and electrocardiographic index number of myocardial fibrosis
15,effect of coronary bypass surgery on longevity in high and low risk patients report from the v a cooperative coronary surgery study,effect coronary coronary on surgery bypass longevity in high and v risk the report from patients low a cooperative of surgery study
15,a fever index evaluation of chloramphenicol or clindamycin in patients with serious pelvic infections,fever evaluation of chloramphenicol or clindamycin in with serious
15,cesarean section and maternal mortality in rhode island incidence and risk factors 1965 1975,and section cesarean maternal mortality in rhode risk incidence and island factors
15,sustained attention in children at risk for schizophrenia report on a continuous performance test,mental testing sustained attention prove in children at risk for schizophrenia report on a continuous performance test
15,retinal detachment following congenital cataract surgery,retinene detachment following congenital cataract surgery
15,lens implantation surgery in the second eye,electron lens implantation surgery in the second eye
15,results of primary and secondary implants using choyce mark viii lenses,results secondary winding of primary and secondary implants using choyce secondary coil mark viii lenses
15,adenocarcinoma in regional enteritis of the small intestine,adenocarcinoma in regional enteritis of atomic number the small intestine
15,orbital expansion for anophthalmia and micro orbitism,orbital expansion for anophthalmia and micro orbitism
15,patterns of breast parenchyma on mammography,patterns on breast parenchyma of mammography
15,prevention of heart disease in the asymptomatic post infarction patient,prevention of heart disease in the asymptomatic post infarction patient
15,caregiver child interactions and the type a coronary prone behavior pattern,prone child coronary and the type a interactions caregiver behavior pattern
15,coronary risk factors in flying personnel a progress report,coronary thrombosis risk factors in flying personnel a progress report
15,prevention of heart disease in the young coronary candidate,prevention of heart disease in the edward young coronary candidate
15,gonorrhea screening in family planning clinics when should it become selctive,gonorrhea covering in family planning clinic when should it become selctive
15,cholesterol and dna content in arterial tissue in severe obesity their relation to some risk factors for ischaemic heart disease,cholesterol and desoxyribonucleic acid content in arterial tissue in severe obesity their relation to some chance divisor for ischemic heart disease
15,notes on experiments with drugs in psychiatry,notes on experiments drugs in psychiatry
15,workload and risk of myocardial infarction a prospective psychosocial analysis,workload and risk infarct of myocardial infarction a prospective psychosocial lay on the line analysis
15,cardiovascular risk factors among japanese and american telephone executives,risk factors among japanese and
15,a competing risk model based on the life table procedure in epidemiological studies,a competing risk model in on the procedure table life based epidemiological studies
15,the incidence and characteristics of acute myeloid leukaemia arising in hodgkin s disease,the incidence and characteristics of acute dorothy hodgkin myeloid leukaemia arising penetrative in hodgkin s disease
15,importance of glycosuria in pregnant women as a risk factor in relation to diabetes mellitus,importance of glycosuria in pregnant peril women as a risk factor in meaning relation to diabetes womanhood mellitus
15,a new endoprosthesis for nonoperative intubation of the biliary tract in malignant obstructive jaundice,a new for nonoperative intubation of the biliary tract in malignant obstructive jaundice
15,evaluation of a serologic test for gonorrhea in a low risk female population,evaluation of a serologic test for gonorrhea in a low female population
15,hla islet cell antibodies and types of diabetes mellitus,hla islet cell antibodies types of mellitus
15,side effects of antihemophilic concentrates,side effects of antihemophilic
15,postoperative wound infection rates,postoperative wound infection rates
15,risk factors of breast cancer in finland,risk finland of breast cancer in factors
15,mortality risk associated with the use of oral contraceptives,mortality oral associated with the use of risk contraceptives
15,therapy for cholelithiasis,therapy for
15,single dose intra incisional antibiotic prophylaxis of surgical wound sepsis a controlled trial of cephaloridine and ampicillin,single dose intra incisional antibiotic prophylaxis of surgical wound sepsis angstrom unit controlled tryout of cephaloridine and sk ampicillin
15,donor pretreatment in cadaver renal transplantation,donor pretreatment in cadaver renal transplantation
15,effects of a health screening on mortality and causes of death in middle aged men a prospective study from 1970 to 1974 of mean in malm born 1914,effects of health screening on and causes death in middle aged men a prospective study from to malm born
15,measures for the prevention of incidents in ambulatory dental surgery,beat for the prevention of incidents in ambulant dental surgery
15,complete surgical correction of congenital cardiopathies in infants,complete correction of congenital cardiopathies in infants
15,some issues in research on stressful life events,some issues in research on stressful life events
15,dentofacial orthopedics and morphopsychology,dentofacial morphopsychology and orthopedics
15,androgen and estrogen formation in women with ovarian hyperthecosis,androgen and estrogen androgenic hormone formation in women with ovarian hyperthecosis
15,amniotic fluid analysis its role in maternal neonatal infection,amniotic fluid analysis its role maternal in neonatal infection
15,inidcations for prenatal diagnosis in relatives of patients with neural tube defects,inidcations flaw for prenatal diagnosis in relatives of indiana patients with neural tube defects
15,induction of labor in the high risk pregnancy with pgf 2 alpha,induction of labor in the risk of infection elicitation high risk pregnancy with pgf alpha
15,on conservative estimates of radiation hazards,on of radiation
15,carcinogenic risk assessment,assessment risk carcinogenic
15,infection surveillance identifying the problems and the high risk patient,infection and identifying the problems surveillance the risk high patient
15,principles and tasks of biochemical research at centers participating in the accomplishment of the national program for the control of cardiovascular diseases,principles and tasks home of biochemical research ascendency at centers participating in the accomplishment of disease the national program for the control of dominance cardiovascular diseases
15,exogenous hormones reproductive history and breast cancer,exogenous hormones reproductive chronicle and breast cancer
15,dentition diet tobacco and alcohol in the epidemiology of oral cancer,dentition diet tobacco and alcohol in the epidemiology of oral cancer
15,studies on herediatary spherocytosis in iceland,studies along herediatary spherocytosis in iceland
15,preoperative bowel preparation in urologic surgery,preparation bowel preoperative in urologic surgery
15,lecithin sphingomyelin ratio in amniotic fluid and its value for the prediction of neonatal respiratory distress syndrome in pregnant diabetic women,lecithin sphingomyelin proportion in amniotic fluid and its economic value for the prediction of neonatal respiratory suffering syndrome in pregnant diabetic cleaning woman
15,the incidence of macular pucker after retinal detachment surgery,incidence of pucker retinal detachment surgery
15,evaluation of the risk of postoperative pulmonary complications,evaluation the risk of postoperative pulmonary complications
15,coffee consumption and coronary heart disease in middle aged swedish men,coffee intake and coronary heart disease inward middle aged swedish men
15,calculation of the size of the population group necessary for evaluation of the results of measures for the prevention of cardiovascular diseases on the example of the kaunas survey,prevention of the size of the population the on for evaluation of the the of measures for the of calculation cardiovascular diseases necessary results example of group kaunas survey
15,participation of the population in mass screening and the role of complete population surveillance for detection of the disease studied from the experience of the methodical measures for the prevention of ischemic heart disease in kaunas,participation measures the population in mass screening of the role of experience population of studied detection the the disease for from the prevention of surveillance methodical of for the complete and ischemic heart disease in kaunas
15,organization of collecting and analysis of the data on nutrition in epidemiological study of cardiovascular diseases,organization of collecting formation and analysis of the data on sustenance nutrition cogitation in epidemiological study of cardiovascular diseases
15,population surveillance and its importance in the study of the effectiveness of primary and secondary prevention of ischemic heart disease among the population,junior grade population surveillance and its importance in the study of the effectiveness of primary and secondary bar lowly prevention of ischemic heart ischaemic disease among the population
15,ergometry and the risk factors in ischemic heart disease,ergometry heart the risk factors in ischemic and disease
15,asymptomatic coronary artery disease and coronary bypass surgery,asymptomatic coronary artery disease and coronary bypass symptomless surgery
15,dietary and serum lipids in the multifactorial etiology of atherosclerosis,dietary and serum lipids in lipide the multifactorial dietetic etiology of atherosclerosis
15,testing the lipid hypothesis clinical trials,testing the lipid clinical hypothesis trials
15,angina pectoris and middle aged man,valet angina pectoris and middle aged man
15,the tromso heart study risk factors for coronary heart disease related to the occurrence of myocardial infarction in first degree relatives,tromso heart study risk factors for coronary disease related to occurrence of myocardial infarction first degree relatives
15,risk factors in chronic obstructive pulmonary disease copd,risk pulmonic factors in chronic obstructive pulmonary disease copd
15,determination of significant relative risks and optimal sampling procedures in prospective and retrospective comparative studies of various sizes,determination of significant relative risks and optimal sample distribution procedures in prospective and retrospective comparative degree examine of various sizes
15,prader willi syndrome variable severity and recurrence risk,prader willi and variable severity syndrome recurrence risk
15,the identification of infants at risk of malnutrition in kingston jamaica,the identification of infants at of malnutrition in kingston jamaica
15,growth profile of preschool children from an urban low socio economic community in india,growth profile of an children from socio urban low preschool economic community in india
15,cholesterol in preteen children of parents with premature coronary disease,cholesterol in children preteen of parents with coronary premature disease
15,screening in family medicine the current situation,screening in family medicine the inward current situation
15,clinical application of high risk scoring on an obstetric service,clinical application of high risk scoring along associate in nursing obstetric service
15,home observation for measurement of the environment a validation study of screening efficiency,home observation for measurement of the environment a validation study surround of sort screening efficiency
15,reproductive counseling in patients who have had a spontaneous abortion,reproductive counseling in who have had a abortion
15,the use of delayed primary wound closure in preventing wound infections,the use of delayed primary quill wound settlement in preventing wound infections
15,the effects of moderate alcohol consumption during pregnancy on fetal growth and morphogenesis,the effects along of moderate alcohol consumption during pregnancy on fetal growth hold and morphogenesis
15,problems in follow up studies,problems inwards in follow up studies
15,iron burden in sickle cell anemia,iron anemia in sickle cell burden
15,are breast patterns a risk index for breast cancer a reappraisal,are white meat traffic pattern a risk index for white meat cancer a reappraisal
15,toxocara infection in animal hospital employees,toxocara infection in animal infirmary hospital employees
15,hydatid disease in new zealand an epidemiological study of transmission among maoris,hydatid disease new zealand an epidemiological study of transmission among maoris
15,indications and guidelines for mammographic examinations,indications and exam guidelines for mammographic examinations
15,preoperative intra aortic balloon assist in high risk revascularization patients,revascularization high aortic balloon assist in intra risk preoperative patients
15,lung cancer among black migrants interaction of host and occupational environment factors,lung cancer among blacken migrants interaction of server and occupational environment factors
15,prevention of complications of histamine liberation occurring after administration of anesthetic agents and adjuvants,prevention of histamine liberation occurring administration of anesthetic agents and adjuvants
15,factors favoring anaphylactic reactions to general anesthetics,factors to anaphylactic reactions favoring general anesthetics
15,symposium on intensive care 2 infection control in the surgical intensive care unit,symposium on intensifier care infection master in the surgical intensifier care unit
15,detection and dispensary care of groups of persons at increased risk of bronchogenic cancer disease in czechoslovakia,take chances detection and dispensary care spying of groups of persons at increased risk of bronchogenic cancer maintenance disease in czechoslovakia
15,assessment of the danger of bronchological studies under polyclinic conditions,assessment under the danger of of studies bronchological polyclinic conditions
15,coronary risk factor reduction through biofeedback aided relaxation and meditation,coronary risk through and factor biofeedback aided relaxation reduction meditation
15,toward classifying psychoactive chemical use,classifying toward psychoactive chemical use
15,successful chemoprophylaxis for pneumocystis carinii pneumonitis,for pneumocystis carinii
15,risk of coeliac disease in children of patients and effect of hla genotype,risk of coeliac disease in children coeliac of patients and effect celiac of hla genotype
15,antituberculous therapy in pregnancy risks to the fetus,antituberculous therapy in pregnancy risks to the indium fetus
15,right coronary endarterectomy a procedure with increased risk of perioperative infarction,perioperative coronary of a procedure with increased risk endarterectomy right infarction
15,breast neoplasms in women treated with x rays for acute postpartum mastitis,chest tumor in women treated with x rays for acute postpartum mastitis
15,oral contraceptives and nonfatal myocardial infarction,oral contraceptives nonfatal and myocardial infarction
15,noncontraceptive estrogens and nonfatal myocardial infarction,noncontraceptive estrogens infarct and nonfatal myocardial infarction
15,treatment of common dog bites infection risk factors,treatment of common risk bites infection dog factors
15,children at risk performance of three year olds and their mentally ill and well mothers on an interaction task,children at performance year olds and mentally ill and well mothers on an interaction
15,significance of fatty tissue hypertrophy for the metabolic risk,significance fatty of tissue hypertrophy for the metabolic risk
15,female adolescent drinking behavior potential hazards,female adolescent booze behavior potential hazards
15,the natural history of calcium urolithiasis,the natural story of calcium urolithiasis
15,estrogen treatment of postmenopausal women benefits and risks,estrogen treatment of postmenopausal women benefits and
15,hla and chronic active hepatitis,chronic hepatitis
15,influence of height weight and obesity on risk of breast cancer in an unselected swedish population,influence of height associate in nursing weight and obesity universe on risk of breast genus cancer cancer in an unselected swedish population
15,normal serum cholesterol but low h d l cholesterol concentration in young patients with ischaemic cerebrovascular disease,normal serum cholesterol but low h d ischaemic cholesterol concentration in young cerebrovascular with patients l disease
15,safety of cimetidine,safety of rubber cimetidine
15,incidence of skin carcinoma after renal transplantation,incidence of transplantation carcinoma after renal skin
15,sequential evaluation of the supine hypertension or roll over test in a high risk population,operating theater sequential evaluation of the supine hypertension rating or roll over test in a operating theatre high risk population
15,the early risk of re replacement of aortic valves,aortic early risk of re replacement of the valves
15,selective screening for cervical cancer experience of the finnish mass screening system,selective screening for cancer experience finnish screening system
15,the hazard of old lead mines in wales,the hazard lead old of mines in wales
15,the harlem regional stroke program an overview,the harlem overview stroke program an regional
15,thyroid disease following irradiation for benign conditions,thyroid disease irradiation for benign conditions
15,translumbar aortography a study of its safety and usefulness,translumbar aortography usefulness study of its safety and a
15,soft tissue fluid determination by dichromatic absorptiometry,soft tissue determination by absorptiometry
15,the extracapsular cataract extraction without phacoemulsification,the extracapsular cataract descent without phacoemulsification
15,photocoagulation treatment of proliferative diabetic retinopathy the second report of diabetic retinopathy study findings,treatment proliferative diabetic retinopathy the second report of retinopathy study findings
15,epidemiology of hodgkin s disease in the young,epidemiology of hodgkin s disease the young
15,histocompatibility leukocyte antigen patterns in nasopharyngeal carcinoma cases from california,calif histocompatibility leukocyte antigen patterns in nasopharyngeal carcinoma cases ca from california
15,psychological factors in failure to wear the milwaukee brace for treatment of idiopathic scoliosis,discussion psychological factors in failure to wear the milwaukee discourse brace for treatment of idiopathic scoliosis
15,the intermediate coronary care unit a stage in continued coronary care,the intermediate coronary attention unit a stage inch continued coronary attention
15,an assessment of community suicide risk,an assessment of residential district community suicide risk
15,religiosity and self destructive crises in the institutionalized elderly,and self destructive crises in the institutionalized elderly
15,attempted suicides 35 years afterward,attempted suicides years afterward
15,estimation of suicide risk by the use of clinical models,estimation of suicide lay on the line risk by the employment use of clinical models
15,abo blood groups and chicken pox in an indian population,abo groups and pox an indian population
15,electrocardiographic response to intravenous urography prospective evaluation of 275 patients,electrocardiographic response to intravenous urography prospective evaluation of patients
15,further comments on novel schedule tlvs,further comments on novel comment schedule tlvs
15,symptomatic myocardial infarction without chest pain prevalence and clinical course,symptomatic myocardial infarction without chest pain prevalence clinical course
15,influence of etiology of atrial fibrillation on incidence of systemic embolism,influence of on systemic atrial fibrillation etiology incidence of of embolism
15,provocative testing for coronary arterial spasm rationale risk and clinical illustrations,provocative prove for coronary arterial spasm rationale risk and clinical instance
15,treatment of chronic stable angina a preliminary report of survival data of the randomized veterans administration cooperative study,of chronic stable angina preliminary report of of the randomized veterans administration cooperative study
15,abnormal regulation of ventilation in infants at risk for sudden infant death syndrome,abnormal regulation of ventilation in infants at sudden death syndrome
15,smoking a risk factor for spontaneous abortion,a smoking risk factor for spontaneous abortion
15,lassa fever response to an imported case,lassa fever guinea pig response to an imported case
15,the aetiology of acute pulmonary embolism and the identification of high risk groups,the aetiology of acute pulmonary embolism and the risk groups high identification of
15,coronary risk factors in various occupational groups the oslo study,coronary risk in factors various oslo groups the occupational study
15,stress effects on affiliation preferences among subjects possessing the type a coronary prone behavior pattern,effects on affiliation preferences among subjects possessing the type coronary prone behavior pattern
15,lung cancer in coastal georgia a death certificate analysis of occupation brief communication,lung cancer the crab in coastal georgia a death credentials analysis of occupation brief communication
15,detection of presymptomatic carriers of huntington s chorea,detection of presymptomatic carriers chorea huntington s of
15,febrile convulsions followed by nonfebrile convulsions a clinical electroencephalographic and follow up study,febrile a followed by nonfebrile convulsions convulsions clinical study and follow up electroencephalographic
15,gram negative endocarditis following cystoscopy,gram negative following endocarditis cystoscopy
15,imported diseases an assessment of trends,imported of an assessment diseases trends
15,diet and cancer of endocrine target organs,diet and cancer of endocrine target harmonium
15,the high risk perinatal registry a systematic approach for reducing perinatal mortality,the high school risk perinatal registry a taxonomic approach for reducing perinatal mortality
15,emergency decision making a theoretical analysis of responses to disaster warnings,decision making theoretical analysis of responses to disaster warnings
15,precursor lesions in familial melanoma a new genetic preneoplastic syndrome,precursor lesions predecessor in lesion familial melanoma a new genetic preneoplastic syndrome
15,pregnancy and delivery among immigrants,pregnancy among immigrants
15,changing patterns and mortality of acute myocardial infarction in a coronary care unit,changing patterns and mortality acute myocardial in a coronary care unit
15,autopsy study of unoperated abdominal aortic aneurysms the case for early resection,autopsy unoperated of study abdominal aneurysms aortic the case for early resection
15,incidence and mortality of perioperative myocardial infarction in patients undergoing coronary artery bypass grafting,incidence and of perioperative myocardial infarction in patients undergoing bypass grafting
15,ischemic heart disease in a group of men 35 to 44 engaged in stressful mental work data from the 1st examination,ischemic examination data in a group of men to in engaged stressful mental work disease from the st heart
15,selection of groups of the male population 40 to 49 with risk factors for conducting primary prophylaxis of ischemic heart disease,option of groups of the male universe to with risk factors for lead primary prophylaxis of ischemic heart disease
15,medullary carcinoma of the thyroid gland in norway serum calcitonin in 300 relatives of 43 patients,medullary of the in norway serum calcitonin relatives of patients
15,risk and complications in peritoneoscopy,risk and peritoneoscopy in complications
15,hla b27 in ankylosing spondylitis differences in frequency and relative risk in american blacks and caucasians,hla b ankylosing spondylitis differences in frequency and relative risk in blacks and caucasians
15,how can the largest possible number of people be reached by a prophylaxis program in a country with a scattered population,how can largest possible number of people be reached by a prophylaxis program in a country with a scattered population
15,concomitants of atherosclerotic carotid artery stenosis,concomitants of atherosclerotic carotid artery stenosis
15,menstrual regulation the method and the issues competing risks of unnecessary procedures and complications,menstrual regulation the method and the issues competing risks of unnecessary procedures and complications
15,a simplified antepartum high risk pregnancy scoring form statistical analysis of 5459 cases,a simplified antepartum high risk scoring form statistical analysis cases
15,adriamycin cardiomyopathy risk factors,myocardiopathy adriamycin cardiomyopathy risk factors
15,forecasting the development of primary hepatocellular carcinoma by the use of risk factors studies in west africa,forecasting the development of primary hepatocellular carcinoma by the use of risk factors in west africa
15,induction of labour,elicitation of labour
15,fatalities in 2 070 psychiatric outpatients,in fatalities psychiatric outpatients
15,coronary artery surgery in south australia 1970 1976,coronary artery surgery in south commonwealth of australia
15,neoplasms of the large bowel following ureterosigmoidostomy,neoplasms of the large bowel following neoplasm ureterosigmoidostomy
15,evaluation of nephrotoxic and ototoxic effects of tobramycin in worldwide study,impression evaluation of nephrotoxic and ototoxic effects nebcin of tobramycin in worldwide study
15,follow up of survivors of childhood cancer,follow of up survivors of childhood cancer
15,epidemiology of vaginal adenosis and adenocarcinoma associated with exposure to stilbestrol in utero,epidemiology of vaginal adenosis and adenocarcinoma tie in with exposure to stilbestrol inward utero
15,oral contraceptives and breast neoplasia,oral contraceptives and breast neoplasia
15,dose response evaluation of adriamycin in human neoplasia,evaluation adriamycin in human
15,assessment of behavioral risk for coronary disease by voice characteristics,assessment of adventure behavioral risk for coronary disease appraisal by voice characteristics
15,uterine cancer and estrogen therapy,uterine cancer crab and estrogen therapy
15,vascular complications of long term oestrogen therapy,vascular complications long of term oestrogen therapy
15,relative risks of saccharin and calorie ingestion,relative calorie of saccharin and risks ingestion
15,preoperative oral antacid therapy for patients requiring emergency surgery,surgery oral antacid therapy for patients requiring emergency preoperative
15,fecal bile acids and cholesterol metabolites of patients with ulcerative colitis a high risk group for development of colon cancer,fecal bile metabolites and cholesterol acids of of with ulcerative colon a high for group risk development patients colitis cancer
15,adjuvant chemotherapy and immunotherapy in high risk patients with melanoma,adjuvant chemotherapy and immunotherapy in high risk patients with
15,mortality from pneumonia and risk conditions during influenza epidemics high influenza morbidity during nonepidemic years,mortality from pneumonia and risk during influenza epidemics high influenza morbidity during nonepidemic years
15,the spectrum of vitamin k deficiency,the of vitamin k deficiency
15,cooperative study of hospital frequency and character of transient ischemic attacks iii variations in treatment,character reference cooperative study of hospital hit the books frequency and character terzetto of transient ischemic attacks iii variations in treatment
15,distribution of various coronary risk factors in an urban general practice,statistical distribution of various coronary risk factors inwards an urban general practice
15,the clinical significance of the risk factor hyperlipoproteinemia study on 2700 patients,the clinical of significance the risk factor on study hyperlipoproteinemia patients
15,ischaemic heart disease in the elderly,in heart disease ischaemic the elderly
15,spontaneous abortion and the use of sugar substitutes saccharin,spontaneous abortion and the use replacement of sugar substitutes saccharin
15,the pattern of food and mortality in belgium,the pattern of food and mortality belgium in
15,community education for cardiovascular health,for education community cardiovascular health
15,port moresby infant feeding survey,give port moresby infant feeding survey
15,survey of serum lipid levels in icelandic men aged 34 61 years an epidemiological and statistical evaluation,survey of serum levels icelandic men an epidemiological and evaluation
15,possibilities of error in eeg in sleep and consciousness electroencephalographic observations in 153 children,possibilities of error in sleep and consciousness electroencephalographic observations in children
15,home testing for recurrent bacteriuria using nitrite strips,home testing for recurrent bacteriuria using nitrite clean
15,massive colonic diverticular hemorrhage in a transplant patient,bleeding massive colonic diverticular hemorrhage in a transplant patient
15,management of household contacts of leprosy patients,management of household leprosy patients
15,life threatening surgical infection its development and prediction,life threatening operative surgical infection its development and prediction
15,relation between the race and economic status of patients and who performs their surgery,who between the race and and status of patients economic relation performs their surgery
15,estrogen use and cancer of the uterine corpus in alberta,estrogen use and cancer of the uterine corpus alberta
15,high risk breast tumor patients,chest high risk breast tumor patients
15,risk factors and angiographically determined coronary occlusion,risk factors and angiographically determined occlusion
15,fecal constituents of a high risk north american and a low risk finnish population for the development of large bowel cancer,faecal constituents of a high risk north american english and a down risk finnish universe for the development of large bowel cancer
15,neonatal resuscitation,neonatal resuscitation
15,estimation of relative risk from matched pairs in epidemiologic research,estimation epidemiological of relative risk from equalise matched pairs in epidemiologic research
15,stress and workload in pilots,stress and workload in pilots
15,risk factors associated with post cesarean section febrile morbidity,risk factors associated caesarean delivery with post cesarean section febrile morbidity
15,obstetrics in cuba 1974,obstetrics republic of cuba in cuba
15,how old people tolerate intracranial surgery for aneurysm,older how old people tolerate intracranial surgery for aneurysm
15,a case control study of regular aspirin use and coronary deaths,a case control survey of regular aspirin use and coronary thrombosis deaths
15,pre cancers and liability to other diseases,pre other and liability to cancers diseases
15,an assessment of the possible association of isoniazid with human cancer deaths,associate in nursing assessment of the potential association of isoniazid with human cancer deaths
15,sodium etidronate in the treatment of paget s disease of bone a study of long term results,sodium etidronate in treatment of paget s of a of long
15,detection of a new lipoprotein lp a its occurrence in atherosclerosis with or without hyperlipemia,detection or a of a lp lipoprotein its occurrence in atherosclerosis with new without hyperlipemia
